img_path,img_gt_class_labels,img_gt_bbox_coords
VOCdevkit/VOC2012/JPEGImages/2008_005023.jpg,"['bottle', 'bottle', 'bottle']","[[191, 290, 53, -12], [223, 289, -5, -43], [461, 500, -460, -476]]"
VOCdevkit/VOC2012/JPEGImages/2010_000463.jpg,"['diningtable', 'chair', 'chair', 'chair', 'chair', 'chair', 'chair', 'person', 'person', 'chair', 'chair']","[[116, 236, 254, 139], [127, 242, 114, 133], [234, 232, 92, 143], [316, 208, 85, 157], [112, 196, 34, 132], [170, 199, 46, 36], [252, 196, 49, 44], [295, 162, 15, 8], [249, 163, 39, 31], [288, 167, 35, 31], [242, 162, 35, 44]]"
VOCdevkit/VOC2012/JPEGImages/2008_002789.jpg,"['person', 'person', 'person', 'bottle', 'diningtable', 'chair', 'chair']","[[195, 333, -122, -107], [11, 270, 236, 112], [4, 333, 209, 167], [97, 129, 54, 36], [202, 333, -201, 7], [149, 216, 97, 134], [133, 174, -132, -119]]"
VOCdevkit/VOC2012/JPEGImages/2010_004226.jpg,"['sheep', 'sheep', 'sheep', 'sheep', 'sheep']","[[176, 16, 160, 317], [330, 137, 170, 192], [294, 211, 124, 122], [1, 137, 54, 192], [281, 311, 51, 25]]"
VOCdevkit/VOC2012/JPEGImages/2011_006132.jpg,['person'],"[[312, 63, 100, 139]]"
VOCdevkit/VOC2012/JPEGImages/2008_001367.jpg,['person'],"[[151, 374, -17, -124]]"
VOCdevkit/VOC2012/JPEGImages/2008_007295.jpg,"['dog', 'car']","[[161, 253, 56, 1], [200, 249, -153, -108]]"
VOCdevkit/VOC2012/JPEGImages/2010_004201.jpg,"['bird', 'bird']","[[172, 218, 93, 53], [229, 238, 92, 50]]"
VOCdevkit/VOC2012/JPEGImages/2008_007325.jpg,"['motorbike', 'motorbike', 'motorbike', 'person', 'person']","[[123, 259, 205, 241], [127, 239, 14, 84], [127, 269, -70, -23], [103, 308, -75, -212], [124, 191, -55, -10]]"
VOCdevkit/VOC2012/JPEGImages/2010_000811.jpg,['dog'],"[[58, 78, 299, 225]]"
VOCdevkit/VOC2012/JPEGImages/2009_004904.jpg,['boat'],"[[168, 145, 195, 57]]"
VOCdevkit/VOC2012/JPEGImages/2008_007888.jpg,['cat'],"[[1, 312, 0, 188]]"
VOCdevkit/VOC2012/JPEGImages/2011_004631.jpg,['person'],"[[183, 133, 190, 232]]"
VOCdevkit/VOC2012/JPEGImages/2010_000792.jpg,"['person', 'person', 'person', 'person', 'person', 'bottle', 'person', 'person', 'person', 'person']","[[95, 190, 279, 185], [379, 238, 121, 137], [351, 201, 113, 174], [262, 178, 133, 140], [111, 187, 86, 102], [129, 189, 16, 46], [259, 195, 34, 65], [296, 132, 111, 92], [348, 211, 36, 30], [36, 239, 130, 125]]"
VOCdevkit/VOC2012/JPEGImages/2010_001638.jpg,"['car', 'person', 'person', 'person', 'person', 'person']","[[57, 70, 397, 247], [404, 71, 36, 58], [375, 80, 28, 59], [380, 66, 28, 37], [106, 52, 25, 36], [75, 59, 27, 31]]"
VOCdevkit/VOC2012/JPEGImages/2008_008113.jpg,"['person', 'bus', 'person']","[[187, 299, -121, -193], [94, 289, 38, 177], [167, 256, -133, -200]]"
VOCdevkit/VOC2012/JPEGImages/2011_000436.jpg,"['sheep', 'sheep']","[[166, 121, 135, 85], [203, 159, 79, 46]]"
VOCdevkit/VOC2012/JPEGImages/2009_002935.jpg,"['pottedplant', 'pottedplant']","[[1, 367, 132, 133], [1, 109, 306, 386]]"
VOCdevkit/VOC2012/JPEGImages/2008_005000.jpg,"['motorbike', 'person']","[[150, 279, -89, -109], [56, 261, 2, 34]]"
VOCdevkit/VOC2012/JPEGImages/2008_007675.jpg,"['motorbike', 'person', 'person']","[[1, 332, 0, 168], [20, 288, 119, 102], [88, 201, -65, -91]]"
VOCdevkit/VOC2012/JPEGImages/2010_006718.jpg,['person'],"[[128, 184, 131, 316]]"
VOCdevkit/VOC2012/JPEGImages/2009_000985.jpg,['bicycle'],"[[37, 15, 432, 257]]"
VOCdevkit/VOC2012/JPEGImages/2009_003084.jpg,['boat'],"[[172, 60, 136, 201]]"
VOCdevkit/VOC2012/JPEGImages/2008_002543.jpg,"['person', 'person', 'person']","[[254, 500, -177, -207], [335, 398, -324, -334], [341, 373, -287, -303]]"
VOCdevkit/VOC2012/JPEGImages/2011_003675.jpg,['person'],"[[46, 51, 174, 449]]"
VOCdevkit/VOC2012/JPEGImages/2008_006526.jpg,"['person', 'motorbike', 'motorbike', 'car', 'car']","[[13, 333, 196, 167], [176, 298, -175, -213], [163, 252, -149, -146], [141, 179, 63, 69], [128, 155, -41, -18]]"
VOCdevkit/VOC2012/JPEGImages/2008_006953.jpg,"['horse', 'person']","[[169, 500, -152, -197], [18, 339, 68, -95]]"
VOCdevkit/VOC2012/JPEGImages/2008_007298.jpg,['chair'],"[[379, 500, -378, -322]]"
VOCdevkit/VOC2012/JPEGImages/2010_002552.jpg,"['dog', 'person']","[[297, 153, 92, 46], [166, 133, 67, 131]]"
VOCdevkit/VOC2012/JPEGImages/2011_006556.jpg,['person'],"[[132, 244, 303, 131]]"
VOCdevkit/VOC2012/JPEGImages/2011_002623.jpg,['person'],"[[117, 173, 117, 292]]"
VOCdevkit/VOC2012/JPEGImages/2010_003961.jpg,"['dog', 'person']","[[271, 1, 229, 371], [1, 1, 310, 374]]"
VOCdevkit/VOC2012/JPEGImages/2009_001147.jpg,"['horse', 'horse', 'horse']","[[103, 107, 135, 162], [290, 101, 125, 165], [456, 156, 44, 122]]"
VOCdevkit/VOC2012/JPEGImages/2012_004190.jpg,['person'],"[[2, 71, 339, 429]]"
VOCdevkit/VOC2012/JPEGImages/2010_003154.jpg,"['chair', 'chair', 'chair', 'chair', 'diningtable']","[[147, 288, 124, 87], [289, 270, 113, 105], [144, 246, 96, 129], [273, 239, 57, 109], [121, 253, 242, 122]]"
VOCdevkit/VOC2012/JPEGImages/2008_003754.jpg,['person'],"[[36, 288, 93, 76]]"
VOCdevkit/VOC2012/JPEGImages/2010_000904.jpg,['dog'],"[[59, 1, 441, 399]]"
VOCdevkit/VOC2012/JPEGImages/2011_002617.jpg,['aeroplane'],"[[71, 61, 410, 259]]"
VOCdevkit/VOC2012/JPEGImages/2008_003316.jpg,"['horse', 'horse', 'person', 'person']","[[61, 500, -4, -169], [69, 500, -68, -346], [100, 213, 103, 79], [160, 222, 178, 153]]"
VOCdevkit/VOC2012/JPEGImages/2008_002357.jpg,['person'],"[[72, 375, 45, 28]]"
VOCdevkit/VOC2012/JPEGImages/2010_006694.jpg,['person'],"[[45, 12, 287, 321]]"
VOCdevkit/VOC2012/JPEGImages/2010_000807.jpg,['tvmonitor'],"[[46, 221, 273, 243]]"
VOCdevkit/VOC2012/JPEGImages/2009_000722.jpg,"['tvmonitor', 'chair', 'pottedplant', 'pottedplant', 'pottedplant']","[[125, 186, 53, 46], [68, 257, 72, 108], [337, 236, 38, 47], [179, 199, 40, 42], [235, 232, 16, 20]]"
VOCdevkit/VOC2012/JPEGImages/2011_004425.jpg,['person'],"[[230, 71, 44, 131]]"
VOCdevkit/VOC2012/JPEGImages/2008_007423.jpg,['bird'],"[[155, 414, 136, -11]]"
VOCdevkit/VOC2012/JPEGImages/2008_003402.jpg,"['boat', 'person']","[[180, 228, -88, -28], [163, 198, -45, -16]]"
VOCdevkit/VOC2012/JPEGImages/2009_003714.jpg,['dog'],"[[95, 12, 228, 220]]"
VOCdevkit/VOC2012/JPEGImages/2008_001736.jpg,['person'],"[[29, 498, 5, -188]]"
VOCdevkit/VOC2012/JPEGImages/2009_004174.jpg,"['bird', 'bird', 'bird', 'bird']","[[258, 201, 134, 49], [180, 104, 120, 52], [86, 76, 73, 35], [80, 215, 56, 66]]"
VOCdevkit/VOC2012/JPEGImages/2012_002905.jpg,['person'],"[[107, 15, 278, 360]]"
VOCdevkit/VOC2012/JPEGImages/2008_008471.jpg,['aeroplane'],"[[295, 314, -54, -26]]"
VOCdevkit/VOC2012/JPEGImages/2007_006581.jpg,"['bicycle', 'bicycle', 'car', 'car', 'car']","[[323, 479, -229, -233], [299, 477, -137, -184], [209, 231, -131, -129], [210, 233, -75, -79], [213, 228, -105, -98]]"
VOCdevkit/VOC2012/JPEGImages/2008_001194.jpg,['bird'],"[[25, 458, 60, -83]]"
VOCdevkit/VOC2012/JPEGImages/2008_000758.jpg,['person'],"[[194, 282, 38, 48]]"
VOCdevkit/VOC2012/JPEGImages/2010_003025.jpg,['aeroplane'],"[[24, 75, 472, 123]]"
VOCdevkit/VOC2012/JPEGImages/2012_001125.jpg,"['person', 'person']","[[410, 132, 80, 129], [22, 86, 94, 175]]"
VOCdevkit/VOC2012/JPEGImages/2011_000560.jpg,"['car', 'car', 'motorbike']","[[10, 3, 436, 187], [429, 1, 71, 104], [91, 20, 333, 341]]"
VOCdevkit/VOC2012/JPEGImages/2008_001809.jpg,"['sofa', 'chair', 'chair', 'chair', 'chair', 'chair', 'bottle', 'diningtable']","[[279, 375, -278, -233], [194, 359, -90, -149], [196, 371, 6, -50], [185, 332, 88, 40], [182, 327, -27, -66], [183, 307, 105, 66], [154, 199, 145, 114], [196, 374, -97, -7]]"
VOCdevkit/VOC2012/JPEGImages/2008_000914.jpg,['chair'],"[[57, 276, -44, -9]]"
VOCdevkit/VOC2012/JPEGImages/2011_005460.jpg,"['person', 'person']","[[16, 42, 191, 325], [133, 55, 200, 362]]"
VOCdevkit/VOC2012/JPEGImages/2010_003107.jpg,"['person', 'boat']","[[109, 104, 65, 114], [1, 1, 367, 282]]"
VOCdevkit/VOC2012/JPEGImages/2011_004747.jpg,['person'],"[[275, 25, 107, 179]]"
VOCdevkit/VOC2012/JPEGImages/2011_005830.jpg,"['person', 'person']","[[75, 122, 125, 103], [207, 82, 102, 143]]"
VOCdevkit/VOC2012/JPEGImages/2009_001121.jpg,"['motorbike', 'person']","[[245, 146, 100, 54], [262, 124, 51, 49]]"
VOCdevkit/VOC2012/JPEGImages/2010_006124.jpg,['person'],"[[51, 52, 397, 323]]"
VOCdevkit/VOC2012/JPEGImages/2012_002869.jpg,"['person', 'person']","[[331, 141, 46, 86], [247, 145, 44, 68]]"
VOCdevkit/VOC2012/JPEGImages/2011_005148.jpg,['person'],"[[332, 134, 54, 212]]"
VOCdevkit/VOC2012/JPEGImages/2010_000170.jpg,['dog'],"[[16, 39, 359, 409]]"
VOCdevkit/VOC2012/JPEGImages/2009_003785.jpg,"['sofa', 'person']","[[1, 140, 376, 235], [1, 98, 322, 240]]"
VOCdevkit/VOC2012/JPEGImages/2011_006985.jpg,['person'],"[[132, 38, 131, 292]]"
VOCdevkit/VOC2012/JPEGImages/2012_001045.jpg,['person'],"[[78, 24, 154, 249]]"
VOCdevkit/VOC2012/JPEGImages/2011_005884.jpg,['person'],"[[216, 127, 27, 47]]"
VOCdevkit/VOC2012/JPEGImages/2010_001325.jpg,"['horse', 'person']","[[159, 119, 213, 206], [215, 22, 84, 183]]"
VOCdevkit/VOC2012/JPEGImages/2008_001659.jpg,"['person', 'person']","[[36, 375, -35, -67], [51, 375, 204, 125]]"
VOCdevkit/VOC2012/JPEGImages/2008_004312.jpg,['car'],"[[65, 310, -32, 179]]"
VOCdevkit/VOC2012/JPEGImages/2009_001006.jpg,['dog'],"[[65, 1, 191, 222]]"
VOCdevkit/VOC2012/JPEGImages/2009_000119.jpg,"['motorbike', 'motorbike', 'person', 'person']","[[208, 174, 146, 174], [371, 202, 70, 87], [245, 161, 81, 152], [380, 173, 56, 100]]"
VOCdevkit/VOC2012/JPEGImages/2011_003212.jpg,['sofa'],"[[54, 238, 252, 137]]"
VOCdevkit/VOC2012/JPEGImages/2009_003695.jpg,"['chair', 'tvmonitor', 'sofa']","[[340, 256, 124, 119], [383, 214, 61, 67], [79, 164, 287, 130]]"
VOCdevkit/VOC2012/JPEGImages/2011_003089.jpg,"['bus', 'person', 'person', 'person', 'person', 'person']","[[16, 38, 356, 417], [220, 215, 62, 78], [169, 212, 74, 148], [85, 28, 59, 48], [122, 215, 34, 54], [164, 20, 25, 23]]"
VOCdevkit/VOC2012/JPEGImages/2012_001073.jpg,['person'],"[[38, 115, 122, 186]]"
VOCdevkit/VOC2012/JPEGImages/2011_005276.jpg,"['person', 'person']","[[33, 82, 116, 334], [203, 187, 70, 234]]"
VOCdevkit/VOC2012/JPEGImages/2008_004457.jpg,"['chair', 'chair', 'chair', 'chair', 'chair', 'chair', 'diningtable', 'person', 'person', 'person', 'person', 'person', 'person', 'person', 'person', 'person', 'person']","[[277, 375, -276, -292], [221, 333, -115, -140], [237, 367, 81, 38], [193, 273, 114, 95], [191, 278, 232, 214], [216, 280, 251, 220], [246, 365, -79, -68], [202, 242, 283, 258], [174, 284, 197, 174], [183, 228, 123, 121], [132, 248, 106, 32], [138, 247, 53, -14], [116, 233, -104, -174], [120, 234, -69, -134], [227, 375, -226, -303], [185, 362, 99, 38], [197, 329, -77, -125]]"
VOCdevkit/VOC2012/JPEGImages/2012_002870.jpg,"['person', 'person']","[[338, 214, 92, 124], [214, 166, 11, 14]]"
VOCdevkit/VOC2012/JPEGImages/2011_003311.jpg,"['person', 'person']","[[236, 82, 56, 130], [111, 133, 84, 189]]"
VOCdevkit/VOC2012/JPEGImages/2010_004052.jpg,['dog'],"[[12, 31, 475, 337]]"
VOCdevkit/VOC2012/JPEGImages/2012_003182.jpg,['person'],"[[8, 58, 237, 275]]"
VOCdevkit/VOC2012/JPEGImages/2012_003955.jpg,"['person', 'person']","[[255, 38, 121, 407], [151, 35, 139, 413]]"
VOCdevkit/VOC2012/JPEGImages/2010_004223.jpg,"['chair', 'person']","[[315, 194, 117, 181], [1, 68, 487, 307]]"
VOCdevkit/VOC2012/JPEGImages/2009_000336.jpg,['tvmonitor'],"[[4, 31, 264, 253]]"
VOCdevkit/VOC2012/JPEGImages/2010_003744.jpg,['person'],"[[283, 265, 118, 110]]"
VOCdevkit/VOC2012/JPEGImages/2009_000205.jpg,['aeroplane'],"[[1, 103, 361, 113]]"
VOCdevkit/VOC2012/JPEGImages/2011_002818.jpg,"['chair', 'diningtable', 'chair', 'chair']","[[40, 212, 41, 107], [2, 221, 121, 74], [90, 200, 25, 26], [1, 191, 25, 28]]"
VOCdevkit/VOC2012/JPEGImages/2010_003957.jpg,"['person', 'chair']","[[70, 52, 283, 322], [220, 1, 280, 374]]"
VOCdevkit/VOC2012/JPEGImages/2007_002648.jpg,"['sheep', 'sheep', 'sheep']","[[157, 372, -53, -70], [148, 225, 91, 125], [100, 267, -62, -12]]"
VOCdevkit/VOC2012/JPEGImages/2008_005336.jpg,"['person', 'chair', 'chair', 'dog', 'car', 'car', 'person', 'car', 'person', 'dog', 'car']","[[11, 375, 171, 125], [269, 375, -36, 125], [138, 225, 270, 264], [215, 361, -144, -229], [139, 174, 42, 57], [121, 151, 296, 306], [19, 365, -16, -259], [143, 162, -12, 10], [83, 163, -78, -56], [235, 306, -98, -79], [133, 170, 105, 122]]"
VOCdevkit/VOC2012/JPEGImages/2011_000804.jpg,['bus'],"[[2, 59, 337, 441]]"
VOCdevkit/VOC2012/JPEGImages/2010_000255.jpg,['motorbike'],"[[5, 22, 495, 313]]"
VOCdevkit/VOC2012/JPEGImages/2008_004171.jpg,['pottedplant'],"[[18, 498, 50, -155]]"
VOCdevkit/VOC2012/JPEGImages/2010_000063.jpg,"['cow', 'cow', 'cow']","[[214, 70, 286, 229], [42, 60, 255, 205], [1, 74, 85, 133]]"
VOCdevkit/VOC2012/JPEGImages/2011_000066.jpg,['bottle'],"[[1, 84, 497, 291]]"
VOCdevkit/VOC2012/JPEGImages/2011_003909.jpg,['person'],"[[159, 120, 109, 332]]"
VOCdevkit/VOC2012/JPEGImages/2009_001363.jpg,['tvmonitor'],"[[180, 6, 162, 91]]"
VOCdevkit/VOC2012/JPEGImages/2009_002877.jpg,['bird'],"[[24, 165, 295, 335]]"
VOCdevkit/VOC2012/JPEGImages/2009_005030.jpg,"['tvmonitor', 'chair']","[[135, 119, 151, 143], [11, 327, 283, 173]]"
VOCdevkit/VOC2012/JPEGImages/2009_004273.jpg,['boat'],"[[6, 26, 494, 280]]"
VOCdevkit/VOC2012/JPEGImages/2009_000724.jpg,"['person', 'bicycle']","[[139, 32, 158, 295], [122, 171, 231, 204]]"
VOCdevkit/VOC2012/JPEGImages/2008_002666.jpg,"['person', 'horse']","[[82, 330, 126, -8], [195, 499, -108, -167]]"
VOCdevkit/VOC2012/JPEGImages/2009_005260.jpg,['bird'],"[[202, 93, 120, 160]]"
VOCdevkit/VOC2012/JPEGImages/2010_004585.jpg,['cat'],"[[75, 32, 198, 234]]"
VOCdevkit/VOC2012/JPEGImages/2009_005262.jpg,['bird'],"[[79, 152, 285, 255]]"
VOCdevkit/VOC2012/JPEGImages/2012_000003.jpg,['person'],"[[151, 103, 238, 253]]"
VOCdevkit/VOC2012/JPEGImages/2009_005005.jpg,"['sheep', 'sheep', 'sheep', 'sheep', 'sheep', 'sheep', 'sheep', 'sheep', 'sheep']","[[369, 216, 131, 65], [323, 203, 131, 77], [7, 146, 117, 53], [90, 96, 91, 116], [185, 141, 64, 45], [251, 86, 109, 110], [307, 104, 96, 92], [392, 118, 43, 54], [393, 166, 90, 42]]"
VOCdevkit/VOC2012/JPEGImages/2008_001436.jpg,['dog'],"[[1, 324, 139, 176]]"
VOCdevkit/VOC2012/JPEGImages/2010_001327.jpg,['sofa'],"[[32, 34, 468, 340]]"
VOCdevkit/VOC2012/JPEGImages/2008_003589.jpg,['tvmonitor'],"[[254, 326, -39, -49]]"
VOCdevkit/VOC2012/JPEGImages/2009_003577.jpg,"['diningtable', 'person', 'person', 'chair', 'chair', 'chair', 'person', 'person', 'person', 'person', 'diningtable', 'diningtable', 'diningtable']","[[1, 231, 428, 144], [91, 62, 170, 195], [263, 72, 194, 242], [79, 149, 194, 93], [394, 166, 67, 209], [459, 142, 41, 52], [432, 60, 68, 109], [454, 94, 46, 75], [369, 98, 21, 20], [344, 89, 17, 41], [364, 131, 31, 32], [397, 125, 13, 34], [402, 119, 13, 29]]"
VOCdevkit/VOC2012/JPEGImages/2009_004121.jpg,['bicycle'],"[[83, 31, 324, 241]]"
VOCdevkit/VOC2012/JPEGImages/2007_005989.jpg,"['motorbike', 'person']","[[130, 273, 10, 135], [96, 260, 117, 95]]"
VOCdevkit/VOC2012/JPEGImages/2011_005256.jpg,"['person', 'person']","[[40, 25, 91, 157], [40, 60, 200, 345]]"
VOCdevkit/VOC2012/JPEGImages/2008_002621.jpg,"['person', 'dog']","[[35, 359, -29, 49], [174, 324, 13, -23]]"
VOCdevkit/VOC2012/JPEGImages/2008_006065.jpg,['boat'],"[[74, 256, 59, 111]]"
VOCdevkit/VOC2012/JPEGImages/2010_003920.jpg,['dog'],"[[1, 6, 416, 482]]"
VOCdevkit/VOC2012/JPEGImages/2011_004839.jpg,"['person', 'person']","[[111, 79, 119, 374], [232, 83, 74, 206]]"
VOCdevkit/VOC2012/JPEGImages/2011_002174.jpg,"['car', 'car', 'car', 'car', 'car', 'car', 'car', 'dog']","[[444, 313, 56, 61], [340, 322, 43, 37], [228, 302, 93, 65], [314, 314, 35, 53], [365, 318, 42, 33], [408, 316, 23, 26], [425, 320, 20, 18], [103, 301, 20, 26]]"
VOCdevkit/VOC2012/JPEGImages/2012_000338.jpg,"['person', 'person', 'person', 'person', 'person', 'person']","[[6, 20, 106, 157], [94, 9, 106, 165], [189, 83, 91, 175], [266, 53, 88, 187], [342, 50, 94, 119], [416, 60, 80, 152]]"
VOCdevkit/VOC2012/JPEGImages/2010_004009.jpg,"['tvmonitor', 'tvmonitor']","[[114, 125, 139, 146], [95, 302, 132, 111]]"
VOCdevkit/VOC2012/JPEGImages/2010_006232.jpg,['person'],"[[104, 141, 210, 271]]"
VOCdevkit/VOC2012/JPEGImages/2009_001044.jpg,['bus'],"[[75, 107, 388, 188]]"
VOCdevkit/VOC2012/JPEGImages/2008_004970.jpg,['motorbike'],"[[1, 500, 0, 0]]"
VOCdevkit/VOC2012/JPEGImages/2011_004861.jpg,['person'],"[[183, 91, 126, 284]]"
VOCdevkit/VOC2012/JPEGImages/2008_001997.jpg,"['tvmonitor', 'chair', 'tvmonitor', 'chair']","[[47, 145, 311, 307], [156, 375, 164, 125], [127, 259, -119, -174], [165, 375, -17, -66]]"
VOCdevkit/VOC2012/JPEGImages/2007_009899.jpg,['dog'],"[[2, 375, 138, 91]]"
VOCdevkit/VOC2012/JPEGImages/2008_006052.jpg,"['tvmonitor', 'bottle', 'person']","[[218, 261, 71, 128], [1, 137, 156, 324], [1, 335, 0, 165]]"
VOCdevkit/VOC2012/JPEGImages/2012_002757.jpg,"['person', 'person']","[[245, 85, 192, 241], [42, 71, 173, 226]]"
VOCdevkit/VOC2012/JPEGImages/2012_001475.jpg,['person'],"[[113, 1, 387, 374]]"
VOCdevkit/VOC2012/JPEGImages/2010_002321.jpg,"['boat', 'boat', 'boat']","[[86, 163, 172, 93], [136, 115, 159, 95], [295, 150, 154, 93]]"
VOCdevkit/VOC2012/JPEGImages/2011_001254.jpg,['bird'],"[[1, 18, 343, 301]]"
VOCdevkit/VOC2012/JPEGImages/2008_002023.jpg,"['person', 'person']","[[42, 333, 3, 55], [133, 306, 305, 194]]"
VOCdevkit/VOC2012/JPEGImages/2011_001589.jpg,"['boat', 'boat', 'boat']","[[137, 117, 207, 56], [447, 157, 51, 21], [67, 162, 18, 14]]"
VOCdevkit/VOC2012/JPEGImages/2011_001146.jpg,"['bus', 'bus']","[[24, 17, 446, 298], [462, 117, 37, 54]]"
VOCdevkit/VOC2012/JPEGImages/2009_003130.jpg,['dog'],"[[18, 38, 468, 274]]"
VOCdevkit/VOC2012/JPEGImages/2010_005572.jpg,"['motorbike', 'person']","[[53, 13, 245, 464], [277, 3, 59, 135]]"
VOCdevkit/VOC2012/JPEGImages/2009_000655.jpg,"['chair', 'chair', 'chair', 'chair', 'diningtable']","[[75, 221, 134, 186], [194, 213, 135, 173], [215, 201, 80, 128], [100, 207, 109, 153], [84, 216, 226, 189]]"
VOCdevkit/VOC2012/JPEGImages/2009_000636.jpg,['dog'],"[[76, 1, 291, 293]]"
VOCdevkit/VOC2012/JPEGImages/2011_004688.jpg,['person'],"[[17, 85, 310, 415]]"
VOCdevkit/VOC2012/JPEGImages/2010_004721.jpg,"['aeroplane', 'aeroplane']","[[1, 97, 499, 271], [361, 89, 139, 68]]"
VOCdevkit/VOC2012/JPEGImages/2009_000925.jpg,['sofa'],"[[1, 1, 499, 310]]"
VOCdevkit/VOC2012/JPEGImages/2008_002067.jpg,"['person', 'cat', 'person']","[[11, 375, 142, 108], [192, 375, -6, -37], [1, 374, 0, -149]]"
VOCdevkit/VOC2012/JPEGImages/2010_004357.jpg,['aeroplane'],"[[57, 73, 393, 148]]"
VOCdevkit/VOC2012/JPEGImages/2010_006905.jpg,['person'],"[[208, 44, 240, 283]]"
VOCdevkit/VOC2012/JPEGImages/2012_000778.jpg,"['person', 'person']","[[10, 1, 276, 278], [194, 55, 280, 303]]"
VOCdevkit/VOC2012/JPEGImages/2011_004484.jpg,['person'],"[[139, 20, 204, 236]]"
VOCdevkit/VOC2012/JPEGImages/2011_005312.jpg,['person'],"[[42, 9, 458, 366]]"
VOCdevkit/VOC2012/JPEGImages/2010_005919.jpg,['horse'],"[[16, 35, 388, 403]]"
VOCdevkit/VOC2012/JPEGImages/2011_006438.jpg,"['person', 'person', 'person', 'person', 'person']","[[95, 26, 122, 313], [362, 58, 63, 200], [93, 36, 55, 268], [198, 12, 96, 304], [416, 49, 57, 177]]"
VOCdevkit/VOC2012/JPEGImages/2008_000622.jpg,['person'],"[[87, 191, 55, 148]]"
VOCdevkit/VOC2012/JPEGImages/2009_002673.jpg,"['sofa', 'cat', 'cat']","[[49, 133, 338, 188], [126, 207, 56, 35], [283, 167, 51, 31]]"
VOCdevkit/VOC2012/JPEGImages/2009_004587.jpg,"['person', 'person']","[[244, 250, 156, 250], [1, 17, 324, 483]]"
VOCdevkit/VOC2012/JPEGImages/2011_001137.jpg,"['chair', 'chair', 'car']","[[149, 155, 85, 95], [313, 161, 92, 81], [223, 47, 137, 43]]"
VOCdevkit/VOC2012/JPEGImages/2010_001224.jpg,"['person', 'chair', 'bottle']","[[80, 1, 314, 373], [18, 1, 430, 373], [205, 169, 127, 161]]"
VOCdevkit/VOC2012/JPEGImages/2009_001320.jpg,"['motorbike', 'person']","[[1, 1, 481, 374], [372, 1, 128, 345]]"
VOCdevkit/VOC2012/JPEGImages/2010_001397.jpg,['person'],"[[42, 82, 282, 418]]"
VOCdevkit/VOC2012/JPEGImages/2008_000291.jpg,"['aeroplane', 'aeroplane']","[[196, 251, -194, -34], [198, 220, 194, 219]]"
VOCdevkit/VOC2012/JPEGImages/2012_001410.jpg,['person'],"[[75, 47, 343, 286]]"
VOCdevkit/VOC2012/JPEGImages/2008_005159.jpg,"['car', 'car', 'car', 'car', 'car', 'car', 'car', 'car']","[[205, 286, 0, 9], [211, 279, -144, -114], [216, 273, 147, 227], [204, 266, 71, 131], [206, 251, -103, -31], [209, 274, -208, -206], [245, 289, 219, 211], [215, 235, 247, 265]]"
VOCdevkit/VOC2012/JPEGImages/2009_003277.jpg,['dog'],"[[24, 1, 476, 297]]"
VOCdevkit/VOC2012/JPEGImages/2009_002510.jpg,"['cow', 'cow', 'cow', 'cow', 'cow', 'cow', 'cow', 'cow']","[[432, 28, 18, 27], [179, 40, 42, 30], [117, 49, 32, 23], [156, 36, 42, 33], [339, 84, 161, 249], [80, 88, 134, 241], [199, 114, 185, 231], [1, 127, 102, 156]]"
VOCdevkit/VOC2012/JPEGImages/2008_006449.jpg,['cat'],"[[4, 333, 87, 19]]"
VOCdevkit/VOC2012/JPEGImages/2012_000790.jpg,['person'],"[[1, 33, 234, 342]]"
VOCdevkit/VOC2012/JPEGImages/2010_000448.jpg,"['bottle', 'person', 'person', 'person', 'person', 'person', 'person', 'chair', 'chair', 'person', 'chair']","[[277, 163, 41, 70], [382, 130, 118, 245], [347, 226, 65, 86], [345, 54, 155, 176], [186, 56, 163, 198], [18, 32, 167, 260], [1, 155, 87, 185], [28, 137, 41, 15], [159, 161, 45, 107], [344, 88, 71, 131], [153, 147, 26, 21]]"
VOCdevkit/VOC2012/JPEGImages/2010_005976.jpg,"['horse', 'horse']","[[226, 214, 59, 46], [213, 217, 52, 41]]"
VOCdevkit/VOC2012/JPEGImages/2009_000330.jpg,['cat'],"[[105, 49, 395, 451]]"
VOCdevkit/VOC2012/JPEGImages/2007_003742.jpg,"['diningtable', 'person']","[[198, 320, -196, -80], [24, 236, -22, -55]]"
VOCdevkit/VOC2012/JPEGImages/2011_002279.jpg,['dog'],"[[1, 1, 458, 320]]"
VOCdevkit/VOC2012/JPEGImages/2011_003600.jpg,['person'],"[[265, 48, 56, 108]]"
VOCdevkit/VOC2012/JPEGImages/2007_001678.jpg,"['tvmonitor', 'tvmonitor', 'person', 'person', 'chair', 'tvmonitor']","[[102, 228, 271, 272], [109, 200, 143, 149], [192, 333, -85, -77], [62, 110, 57, 47], [82, 113, 29, 32], [60, 84, 104, 111]]"
VOCdevkit/VOC2012/JPEGImages/2011_004676.jpg,['person'],"[[266, 138, 63, 71]]"
VOCdevkit/VOC2012/JPEGImages/2009_004340.jpg,"['car', 'motorbike', 'bicycle']","[[85, 45, 328, 241], [64, 58, 82, 152], [1, 96, 52, 111]]"
VOCdevkit/VOC2012/JPEGImages/2008_005686.jpg,"['car', 'person', 'car']","[[26, 280, -6, 172], [1, 40, 334, 310], [36, 137, -35, -88]]"
VOCdevkit/VOC2012/JPEGImages/2010_003274.jpg,['train'],"[[1, 63, 374, 220]]"
