img_path,img_gt_class_labels,img_gt_bbox_coords
VOCdevkit/VOC2012/JPEGImages/2010_004363.jpg,"[7, 4]","[[1.0, 1.0, 321.0, 315.0], [121.0, 55.0, 170.0, 108.0]]"
VOCdevkit/VOC2012/JPEGImages/2009_003629.jpg,"[8, 8]","[[40.0, 1.0, 314.0, 333.0], [306.0, 1.0, 492.0, 333.0]]"
VOCdevkit/VOC2012/JPEGImages/2008_001663.jpg,[17],"[[174.0, 145.0, 217.0, 190.0]]"
VOCdevkit/VOC2012/JPEGImages/2010_003805.jpg,"[16, 16]","[[1.0, 187.0, 340.0, 500.0], [1.0, 15.0, 340.0, 249.0]]"
VOCdevkit/VOC2012/JPEGImages/2012_003367.jpg,"[18, 18, 18, 18]","[[160.0, 175.0, 177.0, 213.0], [179.0, 172.0, 202.0, 224.0], [197.0, 181.0, 242.0, 257.0], [257.0, 171.0, 299.0, 258.0]]"
VOCdevkit/VOC2012/JPEGImages/2007_003251.jpg,"[3, 4, 4, 4, 4]","[[120.0, 159.0, 392.0, 340.0], [278.0, 226.0, 446.0, 375.0], [258.0, 158.0, 353.0, 283.0], [109.0, 174.0, 218.0, 330.0], [135.0, 148.0, 202.0, 233.0]]"
VOCdevkit/VOC2012/JPEGImages/2010_006497.jpg,[18],"[[94.0, 70.0, 387.0, 375.0]]"
VOCdevkit/VOC2012/JPEGImages/2011_001962.jpg,[15],"[[91.0, 147.0, 442.0, 259.0]]"
VOCdevkit/VOC2012/JPEGImages/2010_004533.jpg,"[2, 2]","[[94.0, 85.0, 353.0, 167.0], [1.0, 131.0, 94.0, 165.0]]"
VOCdevkit/VOC2012/JPEGImages/2010_001956.jpg,[14],"[[1.0, 37.0, 306.0, 435.0]]"
VOCdevkit/VOC2012/JPEGImages/2008_004847.jpg,[15],"[[1.0, 74.0, 500.0, 299.0]]"
VOCdevkit/VOC2012/JPEGImages/2007_003330.jpg,"[13, 13]","[[268.0, 96.0, 375.0, 247.0], [166.0, 70.0, 238.0, 146.0]]"
VOCdevkit/VOC2012/JPEGImages/2011_003822.jpg,[18],"[[380.0, 183.0, 452.0, 310.0]]"
VOCdevkit/VOC2012/JPEGImages/2008_004027.jpg,[13],"[[200.0, 158.0, 352.0, 202.0]]"
VOCdevkit/VOC2012/JPEGImages/2008_003275.jpg,"[12, 15]","[[76.0, 227.0, 119.0, 279.0], [290.0, 245.0, 356.0, 273.0]]"
VOCdevkit/VOC2012/JPEGImages/2011_003708.jpg,[18],"[[33.0, 31.0, 324.0, 404.0]]"
VOCdevkit/VOC2012/JPEGImages/2010_002255.jpg,"[16, 18]","[[10.0, 75.0, 305.0, 500.0], [1.0, 1.0, 375.0, 500.0]]"
VOCdevkit/VOC2012/JPEGImages/2011_000163.jpg,[15],"[[164.0, 70.0, 335.0, 168.0]]"
VOCdevkit/VOC2012/JPEGImages/2008_004289.jpg,"[4, 4, 4, 3]","[[306.0, 162.0, 491.0, 333.0], [54.0, 31.0, 193.0, 94.0], [184.0, 16.0, 297.0, 65.0], [1.0, 39.0, 500.0, 333.0]]"
VOCdevkit/VOC2012/JPEGImages/2009_002423.jpg,[13],"[[293.0, 142.0, 433.0, 214.0]]"
VOCdevkit/VOC2012/JPEGImages/2010_001633.jpg,[14],"[[19.0, 1.0, 472.0, 375.0]]"
VOCdevkit/VOC2012/JPEGImages/2008_004246.jpg,"[18, 18]","[[181.0, 1.0, 500.0, 375.0], [1.0, 1.0, 257.0, 352.0]]"
VOCdevkit/VOC2012/JPEGImages/2008_007231.jpg,[9],"[[1.0, 259.0, 365.0, 500.0]]"
VOCdevkit/VOC2012/JPEGImages/2011_007050.jpg,[18],"[[1.0, 178.0, 252.0, 375.0]]"
VOCdevkit/VOC2012/JPEGImages/2010_004404.jpg,[15],"[[67.0, 125.0, 277.0, 383.0]]"
VOCdevkit/VOC2012/JPEGImages/2010_006390.jpg,"[18, 18, 18]","[[96.0, 61.0, 196.0, 272.0], [287.0, 81.0, 368.0, 274.0], [212.0, 50.0, 290.0, 276.0]]"
VOCdevkit/VOC2012/JPEGImages/2008_003697.jpg,"[18, 10, 18]","[[135.0, 166.0, 217.0, 500.0], [1.0, 290.0, 161.0, 500.0], [298.0, 190.0, 375.0, 482.0]]"
VOCdevkit/VOC2012/JPEGImages/2007_006698.jpg,"[18, 18]","[[245.0, 1.0, 495.0, 375.0], [70.0, 128.0, 387.0, 375.0]]"
VOCdevkit/VOC2012/JPEGImages/2009_002703.jpg,"[8, 18, 18]","[[202.0, 210.0, 222.0, 242.0], [117.0, 82.0, 238.0, 375.0], [224.0, 98.0, 297.0, 360.0]]"
VOCdevkit/VOC2012/JPEGImages/2009_001828.jpg,[14],"[[146.0, 172.0, 248.0, 441.0]]"
VOCdevkit/VOC2012/JPEGImages/2010_000308.jpg,"[15, 18]","[[2.0, 60.0, 500.0, 290.0], [346.0, 201.0, 404.0, 353.0]]"
VOCdevkit/VOC2012/JPEGImages/2008_007010.jpg,"[1, 10]","[[248.0, 135.0, 363.0, 214.0], [435.0, 188.0, 500.0, 333.0]]"
VOCdevkit/VOC2012/JPEGImages/2007_009736.jpg,[18],"[[6.0, 5.0, 333.0, 500.0]]"
VOCdevkit/VOC2012/JPEGImages/2008_006737.jpg,"[10, 10, 10, 10, 10]","[[166.0, 167.0, 451.0, 356.0], [1.0, 219.0, 110.0, 375.0], [25.0, 165.0, 155.0, 243.0], [161.0, 159.0, 294.0, 214.0], [379.0, 157.0, 498.0, 242.0]]"
VOCdevkit/VOC2012/JPEGImages/2008_005752.jpg,[8],"[[102.0, 81.0, 145.0, 193.0]]"
VOCdevkit/VOC2012/JPEGImages/2010_002688.jpg,[13],"[[304.0, 88.0, 451.0, 170.0]]"
VOCdevkit/VOC2012/JPEGImages/2010_001225.jpg,[7],"[[85.0, 1.0, 373.0, 283.0]]"
VOCdevkit/VOC2012/JPEGImages/2008_001039.jpg,"[18, 18, 18, 2]","[[332.0, 146.0, 395.0, 322.0], [266.0, 146.0, 292.0, 222.0], [174.0, 161.0, 202.0, 241.0], [227.0, 143.0, 294.0, 197.0]]"
VOCdevkit/VOC2012/JPEGImages/2011_002662.jpg,"[11, 11, 11, 11, 11]","[[422.0, 257.0, 461.0, 283.0], [245.0, 250.0, 290.0, 276.0], [68.0, 250.0, 104.0, 276.0], [75.0, 263.0, 95.0, 279.0], [233.0, 265.0, 250.0, 276.0]]"
VOCdevkit/VOC2012/JPEGImages/2010_000241.jpg,[13],"[[144.0, 58.0, 424.0, 290.0]]"
VOCdevkit/VOC2012/JPEGImages/2011_003665.jpg,[18],"[[169.0, 65.0, 371.0, 354.0]]"
VOCdevkit/VOC2012/JPEGImages/2007_004328.jpg,[18],"[[44.0, 117.0, 147.0, 265.0]]"
VOCdevkit/VOC2012/JPEGImages/2008_004844.jpg,"[0, 18, 18]","[[126.0, 178.0, 449.0, 303.0], [23.0, 224.0, 51.0, 312.0], [1.0, 233.0, 24.0, 313.0]]"
VOCdevkit/VOC2012/JPEGImages/2008_008522.jpg,"[10, 18]","[[1.0, 111.0, 405.0, 347.0], [151.0, 1.0, 292.0, 395.0]]"
VOCdevkit/VOC2012/JPEGImages/2012_001366.jpg,"[18, 18, 18, 18]","[[174.0, 164.0, 213.0, 262.0], [238.0, 170.0, 270.0, 275.0], [214.0, 207.0, 243.0, 273.0], [268.0, 203.0, 293.0, 272.0]]"
VOCdevkit/VOC2012/JPEGImages/2012_001265.jpg,[18],"[[34.0, 110.0, 97.0, 280.0]]"
VOCdevkit/VOC2012/JPEGImages/2012_001327.jpg,[18],"[[88.0, 284.0, 173.0, 418.0]]"
VOCdevkit/VOC2012/JPEGImages/2007_005657.jpg,[18],"[[1.0, 14.0, 490.0, 331.0]]"
VOCdevkit/VOC2012/JPEGImages/2009_002705.jpg,"[18, 1]","[[1.0, 47.0, 118.0, 375.0], [130.0, 30.0, 500.0, 314.0]]"
VOCdevkit/VOC2012/JPEGImages/2007_004423.jpg,"[11, 11, 11]","[[53.0, 107.0, 260.0, 311.0], [241.0, 86.0, 445.0, 286.0], [213.0, 173.0, 291.0, 325.0]]"
VOCdevkit/VOC2012/JPEGImages/2007_003020.jpg,"[17, 17, 18, 18, 18, 18]","[[405.0, 205.0, 444.0, 245.0], [415.0, 270.0, 450.0, 325.0], [72.0, 122.0, 172.0, 375.0], [171.0, 117.0, 281.0, 375.0], [256.0, 142.0, 337.0, 352.0], [330.0, 130.0, 405.0, 342.0]]"
VOCdevkit/VOC2012/JPEGImages/2012_001961.jpg,[18],"[[228.0, 1.0, 357.0, 187.0]]"
VOCdevkit/VOC2012/JPEGImages/2010_004807.jpg,"[14, 14]","[[45.0, 122.0, 400.0, 341.0], [234.0, 47.0, 467.0, 167.0]]"
VOCdevkit/VOC2012/JPEGImages/2008_000397.jpg,"[4, 3, 4, 4, 4]","[[1.0, 333.0, 189.0, 500.0], [17.0, 284.0, 375.0, 500.0], [61.0, 269.0, 216.0, 469.0], [150.0, 259.0, 267.0, 443.0], [321.0, 257.0, 375.0, 419.0]]"
VOCdevkit/VOC2012/JPEGImages/2009_003975.jpg,"[6, 6]","[[266.0, 211.0, 334.0, 453.0], [79.0, 135.0, 264.0, 476.0]]"
VOCdevkit/VOC2012/JPEGImages/2007_002895.jpg,"[18, 18]","[[388.0, 194.0, 419.0, 339.0], [415.0, 192.0, 447.0, 338.0]]"
VOCdevkit/VOC2012/JPEGImages/2011_000887.jpg,"[2, 2, 18]","[[159.0, 145.0, 310.0, 205.0], [45.0, 120.0, 120.0, 190.0], [11.0, 142.0, 42.0, 193.0]]"
VOCdevkit/VOC2012/JPEGImages/2011_000310.jpg,[10],"[[59.0, 299.0, 237.0, 462.0]]"
VOCdevkit/VOC2012/JPEGImages/2010_005375.jpg,[14],"[[1.0, 1.0, 500.0, 375.0]]"
VOCdevkit/VOC2012/JPEGImages/2008_000734.jpg,"[18, 18, 10]","[[87.0, 67.0, 319.0, 401.0], [18.0, 12.0, 281.0, 457.0], [1.0, 72.0, 320.0, 457.0]]"
VOCdevkit/VOC2012/JPEGImages/2012_003115.jpg,[18],"[[119.0, 30.0, 181.0, 116.0]]"
VOCdevkit/VOC2012/JPEGImages/2010_004536.jpg,[9],"[[272.0, 130.0, 500.0, 220.0]]"
VOCdevkit/VOC2012/JPEGImages/2008_008480.jpg,"[19, 18, 18, 18, 2, 2, 18, 18, 2]","[[111.0, 195.0, 139.0, 222.0], [130.0, 188.0, 150.0, 220.0], [249.0, 184.0, 262.0, 217.0], [324.0, 196.0, 335.0, 210.0], [472.0, 191.0, 500.0, 231.0], [460.0, 196.0, 472.0, 205.0], [239.0, 193.0, 251.0, 217.0], [362.0, 194.0, 371.0, 208.0], [493.0, 200.0, 500.0, 250.0]]"
VOCdevkit/VOC2012/JPEGImages/2008_007591.jpg,"[8, 8, 8, 8, 8, 8, 8, 8, 8, 18, 18, 3]","[[488.0, 1.0, 500.0, 88.0], [446.0, 1.0, 489.0, 86.0], [413.0, 1.0, 447.0, 81.0], [378.0, 1.0, 416.0, 79.0], [346.0, 1.0, 379.0, 82.0], [312.0, 1.0, 348.0, 78.0], [290.0, 1.0, 321.0, 78.0], [271.0, 1.0, 291.0, 76.0], [156.0, 14.0, 167.0, 52.0], [78.0, 1.0, 118.0, 54.0], [166.0, 1.0, 190.0, 50.0], [1.0, 88.0, 500.0, 375.0]]"
VOCdevkit/VOC2012/JPEGImages/2010_004307.jpg,"[19, 18]","[[1.0, 241.0, 335.0, 497.0], [195.0, 394.0, 286.0, 500.0]]"
VOCdevkit/VOC2012/JPEGImages/2010_001127.jpg,"[1, 10, 10]","[[1.0, 52.0, 42.0, 142.0], [367.0, 78.0, 500.0, 181.0], [43.0, 168.0, 453.0, 375.0]]"
VOCdevkit/VOC2012/JPEGImages/2012_002243.jpg,[18],"[[121.0, 1.0, 183.0, 116.0]]"
VOCdevkit/VOC2012/JPEGImages/2011_002798.jpg,"[8, 8, 8, 8, 4, 4, 3, 18, 18, 4]","[[283.0, 187.0, 302.0, 262.0], [260.0, 184.0, 279.0, 249.0], [242.0, 194.0, 258.0, 259.0], [231.0, 197.0, 254.0, 270.0], [23.0, 190.0, 152.0, 333.0], [294.0, 179.0, 417.0, 333.0], [80.0, 229.0, 386.0, 333.0], [96.0, 112.0, 222.0, 333.0], [289.0, 113.0, 499.0, 332.0], [1.0, 245.0, 122.0, 333.0]]"
VOCdevkit/VOC2012/JPEGImages/2011_005753.jpg,"[18, 18]","[[354.0, 38.0, 484.0, 289.0], [21.0, 35.0, 130.0, 284.0]]"
VOCdevkit/VOC2012/JPEGImages/2010_001630.jpg,"[0, 0]","[[89.0, 43.0, 299.0, 295.0], [371.0, 126.0, 431.0, 211.0]]"
VOCdevkit/VOC2012/JPEGImages/2008_006625.jpg,"[3, 18, 4]","[[1.0, 200.0, 436.0, 375.0], [62.0, 1.0, 498.0, 311.0], [29.0, 1.0, 126.0, 188.0]]"
VOCdevkit/VOC2012/JPEGImages/2008_006128.jpg,[13],"[[1.0, 52.0, 343.0, 408.0]]"
VOCdevkit/VOC2012/JPEGImages/2008_007879.jpg,[15],"[[1.0, 39.0, 493.0, 313.0]]"
VOCdevkit/VOC2012/JPEGImages/2009_001917.jpg,[2],"[[1.0, 96.0, 413.0, 289.0]]"
VOCdevkit/VOC2012/JPEGImages/2008_007069.jpg,"[11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11]","[[411.0, 172.0, 445.0, 195.0], [183.0, 186.0, 219.0, 215.0], [206.0, 201.0, 260.0, 249.0], [321.0, 202.0, 381.0, 258.0], [368.0, 217.0, 397.0, 256.0], [482.0, 190.0, 500.0, 234.0], [138.0, 197.0, 164.0, 221.0], [137.0, 160.0, 155.0, 177.0], [119.0, 160.0, 136.0, 172.0], [118.0, 166.0, 132.0, 175.0], [99.0, 161.0, 117.0, 174.0], [84.0, 161.0, 101.0, 176.0], [208.0, 155.0, 224.0, 169.0], [238.0, 154.0, 259.0, 170.0], [330.0, 147.0, 350.0, 164.0], [301.0, 138.0, 313.0, 146.0], [290.0, 137.0, 301.0, 146.0], [1.0, 170.0, 22.0, 183.0], [2.0, 160.0, 19.0, 171.0], [404.0, 217.0, 429.0, 247.0], [357.0, 136.0, 371.0, 145.0], [390.0, 142.0, 405.0, 153.0], [42.0, 213.0, 90.0, 255.0], [282.0, 216.0, 308.0, 248.0], [240.0, 243.0, 277.0, 266.0], [307.0, 192.0, 316.0, 209.0], [71.0, 187.0, 90.0, 205.0], [115.0, 197.0, 139.0, 212.0], [105.0, 204.0, 116.0, 213.0], [107.0, 215.0, 123.0, 227.0], [124.0, 239.0, 157.0, 274.0], [161.0, 215.0, 208.0, 270.0], [245.0, 190.0, 265.0, 202.0], [219.0, 145.0, 229.0, 153.0], [175.0, 147.0, 188.0, 156.0], [190.0, 146.0, 199.0, 153.0], [132.0, 148.0, 144.0, 156.0], [106.0, 151.0, 117.0, 159.0], [93.0, 154.0, 101.0, 160.0], [47.0, 154.0, 61.0, 166.0], [369.0, 147.0, 376.0, 160.0], [429.0, 143.0, 438.0, 157.0], [401.0, 130.0, 410.0, 139.0], [375.0, 131.0, 386.0, 141.0], [348.0, 133.0, 358.0, 141.0], [360.0, 132.0, 372.0, 141.0], [179.0, 156.0, 193.0, 168.0], [152.0, 151.0, 164.0, 162.0], [119.0, 151.0, 129.0, 158.0], [75.0, 178.0, 86.0, 186.0], [25.0, 157.0, 32.0, 162.0], [39.0, 154.0, 47.0, 162.0], [37.0, 163.0, 49.0, 172.0], [10.0, 155.0, 20.0, 163.0], [234.0, 166.0, 246.0, 177.0], [422.0, 199.0, 452.0, 250.0]]"
VOCdevkit/VOC2012/JPEGImages/2010_003792.jpg,"[11, 11, 11, 11]","[[33.0, 115.0, 125.0, 174.0], [66.0, 150.0, 178.0, 222.0], [64.0, 166.0, 186.0, 242.0], [330.0, 170.0, 441.0, 250.0]]"
VOCdevkit/VOC2012/JPEGImages/2012_003251.jpg,[18],"[[52.0, 227.0, 245.0, 375.0]]"
VOCdevkit/VOC2012/JPEGImages/2008_001801.jpg,"[15, 15, 18, 18, 18, 18]","[[1.0, 119.0, 389.0, 234.0], [317.0, 145.0, 500.0, 206.0], [472.0, 198.0, 489.0, 241.0], [481.0, 198.0, 495.0, 235.0], [438.0, 192.0, 447.0, 217.0], [448.0, 194.0, 456.0, 217.0]]"
VOCdevkit/VOC2012/JPEGImages/2011_003534.jpg,[18],"[[1.0, 59.0, 358.0, 500.0]]"
VOCdevkit/VOC2012/JPEGImages/2008_007374.jpg,[15],"[[1.0, 11.0, 484.0, 333.0]]"
VOCdevkit/VOC2012/JPEGImages/2007_003134.jpg,"[18, 18, 18]","[[64.0, 86.0, 184.0, 317.0], [160.0, 72.0, 300.0, 284.0], [270.0, 1.0, 483.0, 366.0]]"
VOCdevkit/VOC2012/JPEGImages/2011_004732.jpg,[18],"[[86.0, 1.0, 320.0, 246.0]]"
VOCdevkit/VOC2012/JPEGImages/2012_003277.jpg,[18],"[[174.0, 69.0, 242.0, 153.0]]"
VOCdevkit/VOC2012/JPEGImages/2009_002897.jpg,[12],"[[14.0, 88.0, 489.0, 209.0]]"
VOCdevkit/VOC2012/JPEGImages/2008_001815.jpg,"[1, 1]","[[1.0, 5.0, 214.0, 206.0], [1.0, 65.0, 49.0, 222.0]]"
VOCdevkit/VOC2012/JPEGImages/2008_005209.jpg,"[13, 13]","[[111.0, 24.0, 287.0, 155.0], [208.0, 191.0, 477.0, 342.0]]"
VOCdevkit/VOC2012/JPEGImages/2008_006271.jpg,"[1, 1, 1, 4]","[[21.0, 168.0, 118.0, 256.0], [231.0, 220.0, 301.0, 281.0], [133.0, 218.0, 197.0, 276.0], [121.0, 258.0, 226.0, 375.0]]"
VOCdevkit/VOC2012/JPEGImages/2008_000095.jpg,[13],"[[251.0, 161.0, 287.0, 270.0]]"
VOCdevkit/VOC2012/JPEGImages/2011_000456.jpg,[13],"[[284.0, 78.0, 402.0, 294.0]]"
VOCdevkit/VOC2012/JPEGImages/2011_002629.jpg,"[0, 2]","[[32.0, 40.0, 470.0, 319.0], [472.0, 194.0, 500.0, 245.0]]"
VOCdevkit/VOC2012/JPEGImages/2012_003594.jpg,"[18, 18]","[[375.0, 189.0, 440.0, 290.0], [410.0, 151.0, 455.0, 247.0]]"
VOCdevkit/VOC2012/JPEGImages/2010_002870.jpg,"[4, 4, 4, 4]","[[125.0, 228.0, 335.0, 411.0], [210.0, 171.0, 335.0, 248.0], [262.0, 131.0, 335.0, 182.0], [269.0, 126.0, 335.0, 164.0]]"
VOCdevkit/VOC2012/JPEGImages/2008_007676.jpg,"[18, 18, 18, 18, 18, 18, 3, 18, 18, 18, 18]","[[217.0, 46.0, 268.0, 163.0], [316.0, 104.0, 460.0, 239.0], [276.0, 113.0, 485.0, 286.0], [238.0, 104.0, 333.0, 270.0], [163.0, 91.0, 248.0, 288.0], [6.0, 117.0, 196.0, 334.0], [125.0, 255.0, 500.0, 334.0], [424.0, 118.0, 477.0, 167.0], [401.0, 104.0, 432.0, 144.0], [17.0, 137.0, 35.0, 173.0], [1.0, 55.0, 179.0, 295.0]]"
VOCdevkit/VOC2012/JPEGImages/2012_003210.jpg,[18],"[[186.0, 111.0, 333.0, 343.0]]"
VOCdevkit/VOC2012/JPEGImages/2012_003639.jpg,[18],"[[89.0, 51.0, 235.0, 370.0]]"
VOCdevkit/VOC2012/JPEGImages/2009_004731.jpg,"[19, 2, 2, 18]","[[33.0, 126.0, 315.0, 264.0], [1.0, 62.0, 97.0, 113.0], [133.0, 47.0, 206.0, 96.0], [89.0, 13.0, 232.0, 264.0]]"
VOCdevkit/VOC2012/JPEGImages/2010_001448.jpg,[15],"[[136.0, 17.0, 440.0, 330.0]]"
VOCdevkit/VOC2012/JPEGImages/2007_008932.jpg,"[18, 18, 18, 18, 3]","[[60.0, 126.0, 156.0, 375.0], [139.0, 92.0, 230.0, 375.0], [221.0, 121.0, 311.0, 302.0], [301.0, 81.0, 390.0, 303.0], [199.0, 298.0, 466.0, 375.0]]"
VOCdevkit/VOC2012/JPEGImages/2012_001388.jpg,[18],"[[1.0, 75.0, 391.0, 303.0]]"
VOCdevkit/VOC2012/JPEGImages/2011_003941.jpg,[18],"[[170.0, 82.0, 359.0, 375.0]]"
VOCdevkit/VOC2012/JPEGImages/2008_005918.jpg,[1],"[[160.0, 117.0, 356.0, 279.0]]"
VOCdevkit/VOC2012/JPEGImages/2008_004935.jpg,"[15, 15, 15]","[[427.0, 163.0, 470.0, 187.0], [224.0, 126.0, 267.0, 149.0], [90.0, 130.0, 133.0, 151.0]]"
VOCdevkit/VOC2012/JPEGImages/2010_001574.jpg,"[4, 4]","[[54.0, 119.0, 134.0, 219.0], [125.0, 124.0, 214.0, 250.0]]"
VOCdevkit/VOC2012/JPEGImages/2007_008801.jpg,"[18, 5, 2, 2, 2]","[[139.0, 13.0, 311.0, 368.0], [426.0, 1.0, 500.0, 171.0], [401.0, 1.0, 500.0, 88.0], [193.0, 1.0, 390.0, 79.0], [95.0, 14.0, 311.0, 99.0]]"
VOCdevkit/VOC2012/JPEGImages/2010_004069.jpg,"[18, 19]","[[184.0, 39.0, 312.0, 278.0], [151.0, 127.0, 342.0, 305.0]]"
VOCdevkit/VOC2012/JPEGImages/2009_003340.jpg,[18],"[[171.0, 25.0, 471.0, 332.0]]"
VOCdevkit/VOC2012/JPEGImages/2012_003553.jpg,[18],"[[363.0, 12.0, 484.0, 99.0]]"
VOCdevkit/VOC2012/JPEGImages/2011_006604.jpg,[18],"[[165.0, 49.0, 303.0, 308.0]]"
VOCdevkit/VOC2012/JPEGImages/2009_004414.jpg,"[15, 15, 15]","[[14.0, 98.0, 478.0, 205.0], [33.0, 147.0, 94.0, 227.0], [1.0, 149.0, 91.0, 187.0]]"
VOCdevkit/VOC2012/JPEGImages/2012_001600.jpg,[18],"[[281.0, 89.0, 414.0, 335.0]]"
VOCdevkit/VOC2012/JPEGImages/2007_005405.jpg,[18],"[[71.0, 151.0, 276.0, 401.0]]"
VOCdevkit/VOC2012/JPEGImages/2011_006300.jpg,[18],"[[9.0, 1.0, 500.0, 331.0]]"
VOCdevkit/VOC2012/JPEGImages/2012_002868.jpg,[18],"[[196.0, 120.0, 306.0, 346.0]]"
VOCdevkit/VOC2012/JPEGImages/2008_007446.jpg,"[1, 1, 18]","[[175.0, 91.0, 344.0, 280.0], [1.0, 118.0, 187.0, 375.0], [340.0, 11.0, 500.0, 375.0]]"
VOCdevkit/VOC2012/JPEGImages/2008_004881.jpg,"[1, 18, 18, 10, 4]","[[368.0, 50.0, 500.0, 229.0], [178.0, 9.0, 334.0, 361.0], [143.0, 160.0, 216.0, 369.0], [1.0, 157.0, 164.0, 347.0], [303.0, 237.0, 352.0, 332.0]]"
VOCdevkit/VOC2012/JPEGImages/2009_001207.jpg,"[8, 18]","[[139.0, 72.0, 198.0, 333.0], [175.0, 95.0, 367.0, 333.0]]"
VOCdevkit/VOC2012/JPEGImages/2009_001660.jpg,[13],"[[190.0, 40.0, 308.0, 191.0]]"
VOCdevkit/VOC2012/JPEGImages/2010_004030.jpg,"[6, 14]","[[182.0, 191.0, 257.0, 232.0], [196.0, 229.0, 239.0, 252.0]]"
VOCdevkit/VOC2012/JPEGImages/2009_003457.jpg,[16],"[[49.0, 247.0, 231.0, 346.0]]"
VOCdevkit/VOC2012/JPEGImages/2007_005294.jpg,[8],"[[135.0, 2.0, 483.0, 375.0]]"
VOCdevkit/VOC2012/JPEGImages/2011_006496.jpg,"[18, 18]","[[147.0, 141.0, 365.0, 500.0], [15.0, 135.0, 238.0, 500.0]]"
VOCdevkit/VOC2012/JPEGImages/2008_002564.jpg,"[18, 3, 18]","[[1.0, 1.0, 308.0, 500.0], [1.0, 336.0, 375.0, 500.0], [305.0, 108.0, 375.0, 196.0]]"
VOCdevkit/VOC2012/JPEGImages/2008_004845.jpg,[14],"[[91.0, 55.0, 500.0, 333.0]]"
VOCdevkit/VOC2012/JPEGImages/2012_003662.jpg,[18],"[[250.0, 101.0, 296.0, 175.0]]"
VOCdevkit/VOC2012/JPEGImages/2012_001062.jpg,[18],"[[1.0, 34.0, 375.0, 500.0]]"
VOCdevkit/VOC2012/JPEGImages/2009_002591.jpg,[12],"[[313.0, 236.0, 403.0, 293.0]]"
VOCdevkit/VOC2012/JPEGImages/2009_000343.jpg,"[18, 18, 18, 5, 5, 5, 18, 5]","[[396.0, 100.0, 434.0, 196.0], [365.0, 106.0, 395.0, 194.0], [391.0, 99.0, 406.0, 118.0], [289.0, 131.0, 352.0, 194.0], [259.0, 147.0, 325.0, 239.0], [186.0, 140.0, 271.0, 224.0], [187.0, 116.0, 236.0, 154.0], [3.0, 138.0, 154.0, 339.0]]"
VOCdevkit/VOC2012/JPEGImages/2008_004372.jpg,"[4, 4, 4, 18, 18, 18, 8, 8, 8, 3]","[[232.0, 105.0, 276.0, 172.0], [1.0, 213.0, 44.0, 267.0], [372.0, 205.0, 400.0, 267.0], [230.0, 96.0, 377.0, 267.0], [35.0, 102.0, 169.0, 267.0], [147.0, 67.0, 260.0, 183.0], [143.0, 196.0, 168.0, 253.0], [157.0, 154.0, 172.0, 191.0], [166.0, 148.0, 178.0, 180.0], [103.0, 167.0, 280.0, 267.0]]"
VOCdevkit/VOC2012/JPEGImages/2010_003911.jpg,"[12, 12]","[[101.0, 231.0, 145.0, 289.0], [145.0, 228.0, 188.0, 290.0]]"
VOCdevkit/VOC2012/JPEGImages/2009_004274.jpg,[17],"[[4.0, 1.0, 439.0, 375.0]]"
VOCdevkit/VOC2012/JPEGImages/2008_004926.jpg,"[8, 8, 8, 18, 18, 18]","[[172.0, 233.0, 290.0, 375.0], [316.0, 191.0, 354.0, 306.0], [17.0, 115.0, 43.0, 172.0], [222.0, 86.0, 491.0, 375.0], [31.0, 84.0, 235.0, 338.0], [1.0, 51.0, 114.0, 289.0]]"
VOCdevkit/VOC2012/JPEGImages/2011_005896.jpg,[18],"[[224.0, 88.0, 314.0, 274.0]]"
VOCdevkit/VOC2012/JPEGImages/2008_004726.jpg,[15],"[[115.0, 112.0, 454.0, 223.0]]"
VOCdevkit/VOC2012/JPEGImages/2009_005160.jpg,[16],"[[2.0, 10.0, 297.0, 370.0]]"
VOCdevkit/VOC2012/JPEGImages/2007_009779.jpg,"[2, 2, 18, 18, 18]","[[97.0, 186.0, 323.0, 329.0], [349.0, 177.0, 494.0, 311.0], [264.0, 133.0, 302.0, 238.0], [306.0, 135.0, 358.0, 282.0], [354.0, 144.0, 401.0, 296.0]]"
VOCdevkit/VOC2012/JPEGImages/2010_002510.jpg,"[18, 10]","[[245.0, 1.0, 460.0, 375.0], [1.0, 1.0, 500.0, 375.0]]"
VOCdevkit/VOC2012/JPEGImages/2011_001987.jpg,"[19, 18]","[[220.0, 194.0, 352.0, 276.0], [261.0, 156.0, 330.0, 287.0]]"
VOCdevkit/VOC2012/JPEGImages/2009_000557.jpg,"[0, 0, 2]","[[21.0, 70.0, 489.0, 325.0], [363.0, 137.0, 500.0, 297.0], [1.0, 214.0, 23.0, 234.0]]"
VOCdevkit/VOC2012/JPEGImages/2011_000997.jpg,"[9, 18]","[[2.0, 60.0, 489.0, 216.0], [263.0, 133.0, 274.0, 169.0]]"
VOCdevkit/VOC2012/JPEGImages/2011_004020.jpg,[18],"[[28.0, 1.0, 276.0, 500.0]]"
VOCdevkit/VOC2012/JPEGImages/2009_003709.jpg,[2],"[[1.0, 88.0, 493.0, 254.0]]"
